note,4.934363704916088,1
cold,19.689529258031477,1
probably,1.463044732336566,1
one,4.586303249354003,4
least,2.3315865023479363,1
world,1.4625238211501141,1
really,3.3398987804594373,4
back,12.408141418663096,1
surgery,4.924106201912451,1
bc,1.3346038014515997,4
much,2.7367307345854712,4
pack,4.925813870514393,1
When,4.676402307517085,1
stay,2.3315865023479363,1
Then,2.9469805364442263,4
Go,4.926027226605938,1
always,4.896156307732597,4
Say,4.925813870514393,1
dehydrated,4.926027226605938,1
Do,2.9384890715299803,4
even,2.7173245671002153,5
get,10.901631529301758,4
started,0.96173045448897,1
heat,43.25901214609282,1
cos,4.925813870514393,1
whole,10.011003455136617,4
story,4.926027226605938,1
feet,4.926027226605938,1
bucket,4.923679056839441,1
last,6.152273484523214,4
hours,4.65780654218829,1
The,4.898491178088445,4
joys,9.84891123261093,1
Zoella,4.926027226605938,1
ahh,4.926027226605938,1
lovely,4.926027226605938,1
knocked,4.934150166584756,1
cracked,4.925813870514393,1
ever,0.8190140353585593,1
almostover,4.926027226605938,1
So,0.6358328598698062,4
yr,1.4632183416206106,1
long,3.4761774406837747,4
kept,2.3315865023479363,1
work,2.887331978136311,4
n,0.6397154716674007,1
deeper,4.926027226605938,1
heatwave,4.9251736656417435,1
unpleasant,4.932441038670766,1
hot,10.451108836732208,1
fuvk,9.845922812586958,1
fuck,11.963970838172367,4
wan,4.117328616893659,4
na,5.7962714574797385,4
cool,4.925813870514393,1
peace,4.925813870514393,1
Even,0.9677442374575491,1
though,1.2790554841294592,5
rough,2.3298445181589886,1
next,0.07376618687240405,1
baby,8.72459345839441,5
boy,7.741269328770773,5
age,4.926027226605938,1
beach,2.331199523088262,1
Two,4.924960218471157,1
house,0.9603464313653334,1
stroke,4.926027226605938,1
Oh,0.6874682246859523,4
god,1.4632183416206106,1
take,3.464265277355461,4
degrees,6.989113274172423,1
every,3.803533436283184,1
woman,2.3383736209082997,1
two,10.625109932603976,5
regarded,4.926027226605938,1
Muscular,4.923892640777255,1
Dystrophy,4.925813870514393,1
My,1.6702324779623097,4
Unborn,4.93393660545315,1
Son,2.3389549394389237,1
What,2.365598064675051,1
After,1.4626974721032195,1
years,0.634475773790258,1
ago,1.4254742091226547,1
PCOS,4.925813870514393,1
thanks,1.47000628301526,1
OvuSense,4.932227294948883,1
use,4.65780654218829,1
throughout,4.924106201912451,1
day,4.870032454363771,4
past,9.849764656981089,1
Why,10.015408624203026,4
oh,0.634475773790258,1
nausea,9.862580074284727,1
GymWorksEuxton,4.932227294948883,1
con,4.934150166584756,1
walks,4.9251736656417435,1
wow,4.9251736656417435,1
lot,0.96173045448897,1
upper,4.924106201912451,1
arms,4.926027226605938,1
front,2.3391486755210495,1
people,7.544659988877714,4
also,0.45020899987414786,4
huge,1.4616553579480822,1
jug,4.923679056839441,1
water,4.9251736656417435,1
must,4.924106201912451,1
permanently,4.934363704916088,1
attached,4.925813870514393,1
hand,4.934363704916088,1
never,3.1483562760438613,4
dang,4.934363704916088,1
acne,4.934150166584756,1
THE,4.925813870514393,1
WORST,4.9253870900391545,1
knees,4.934363704916088,1
yet,2.365598064675051,1
want,2.428911455744627,4
Ha,4.926027226605938,1
ha,4.926027226605938,1
severe,4.926027226605938,1
body,1.446032007581926,4
feel,1.2526528140915798,5
bad,2.365270822721955,1
crazy,0.6343418935733232,1
ball,4.925813870514393,1
gon,2.0277777328577002,4
tell,0.055813421333326174,5
walk,3.6532040115373303,1
HOT,4.925813870514393,1
ASF,4.9251736656417435,1
grouchy,4.923892640777255,1
make,0.6874682246859523,4
help,2.938898083933862,4
bothered,4.925813870514393,1
found,3.623670865509565,5
couple,8.7560252966302,4
put,2.3298445181589886,1
heart,9.849764656981089,1
burn,9.86215260968557,1
headache,9.849337967555982,1
stomach,6.208634164725266,1
hurt,2.3298445181589886,1
soooooo,4.926027226605938,1
nauseous,2.3374043889076717,1
SantanaWankyLo,9.865143903031663,1
Santana,4.934150166584756,1
cramps,4.925813870514393,1
around,7.151618059383414,4
Yo,4.926027226605938,1
wobbled,4.924960218471157,1
got,7.022429105609364,5
hard,1.446362001352898,4
wobble,4.924960218471157,1
Plus,4.924106201912451,1
pee,9.849764656981089,1
hr,2.3315865023479363,1
able,4.925813870514393,1
cry,5.693264860860577,4
red,4.926027226605938,1
full,0.9603464313653334,1
Love,2.331199523088262,1
sun,4.932441038670766,1
love,10.596726235206566,5
elephantFeet,4.934363704916088,1
swollenhands,4.93350941476409,1
would,1.3896151850180134,4
usually,9.845922812586958,1
road,4.926027226605938,1
fun,0.9663565905300979,1
PPact,4.925813870514393,1
As,0.4094919738648921,1
currently,2.9350059600872216,1
many,4.934363704916088,1
makes,0.634475773790258,1
nauseated,4.932441038670766,1
beyond,4.934150166584756,1
Are,4.9253870900391545,1
ankles,4.934363704916088,1
puffy,9.845922812586958,1
Stay,4.925813870514393,1
Puft,4.924106201912451,1
Marshmallow,4.9251736656417435,1
Man,4.934363704916088,1
warm,4.9251736656417435,1
foot,1.4632183416206106,1
stuck,2.3296508726492,1
No,4.406760209558153,4
sleep,10.015408624203026,4
LukeAyeah,4.923038168133589,1
Spacehehehe,4.9256004916585745,1
embarrassed,2.331393021878395,1
torn,4.934363704916088,1
left,3.464265277355461,4
shattered,4.926027226605938,1
BUT,1.4626974721032195,1
chynnajo,4.933723021511343,1
super,4.269740161439915,5
clear,4.925813870514393,1
freckles,4.925813870514393,1
worse,4.9251736656417435,1
reflux,4.923892640777255,1
Almost,2.3310060059653006,1
bottle,2.331393021878395,1
need,7.360507408769203,4
symptoms,4.926027226605938,1
sad,4.364703005825241,4
dcsportsbog,4.9256004916585745,1
concerned,4.934150166584756,1
stress,9.849764656981089,1
levels,4.926027226605938,1
Also,2.3310060059653006,1
doctor,2.331393021878395,1
know,0.010294438585355836,1
better,2.331393021878395,1
Safe,4.925813870514393,1
Breastfeed,4.925813870514393,1
Am,2.3310060059653006,1
stop,2.740379776091361,4
today,11.489565678370262,5
SOOOO,4.925813870514393,1
fall,4.926027226605938,1
asleep,4.926027226605938,1
Dua,4.923892640777255,1
request,2.3298445181589886,1
Aoa,4.9253870900391545,1
Brothers,4.925813870514393,1
words,4.9251736656417435,1
stressed,2.3315865023479363,1
dealt,4.926027226605938,1
gave,2.3315865023479363,1
Just,4.927578904951268,4
helpless,3.9424841350322963,4
used,4.381025348426048,4
book,0.7233606717361614,4
sexy,1.4697739132070045,4
Who,3.9424841350322963,4
feels,14.591687091792588,4
fat,25.52056548572085,4
lumpy,3.951367028799296,4
People,0.7235257221982478,4
new,2.060399690792835,4
level,3.9424841350322963,4
anywhere,3.946574183402675,4
food,4.406760209558153,4
Here,2.0542068566143885,4
honor,3.9475515213974326,4
MF,3.9424841350322963,4
school,5.693264860860577,4
hated,1.469978458850457,4
actually,3.4845774028439624,4
busted,3.9511225599049533,4
ass,5.693917805454061,4
real,3.9424841350322963,4
reason,2.9473901807206078,4
course,3.9511225599049533,4
happen,4.37401344317323,4
devynoclue,3.956229757715964,4
rather,3.9424841350322963,4
shelter,3.9424841350322963,4
street,3.9424841350322963,4
taken,3.9475515213974326,4
longer,11.838116448627542,4
gone,1.4532176494153655,4
tryna,3.9475515213974326,4
touch,3.9511225599049533,4
talk,11.822932030832138,4
VERY,3.9422400837843314,4
clearly,7.882972905104118,4
guys,2.9537875008919103,4
DM,3.9422400837843314,4
wassup,1.4766073600753864,4
u,0.45793582454849124,4
nun,3.956474465904183,4
Tarale,3.9422400837843314,4
CollardSoylentG,3.94730723166949,4
honestly,0.3465452908888359,4
prefer,3.9424841350322963,4
newborn,3.9463297742598367,4
rest,3.9424841350322963,4
less,1.277261736793663,5
person,2.9473901807206078,4
awkward,3.941507751292903,4
mom,1.469978458850457,4
tells,1.469978458850457,4
ate,0.7235257221982478,4
hungry,2.9623551935224413,4
bone,3.94730723166949,4
eat,15.237528891664425,4
woke,7.881508329502564,4
afnow,3.946574183402675,4
see,10.015408624203026,4
happy,22.59414170216101,5
way,0.4940857561451034,5
Aubrey,3.9536732793581972,4
Had,3.9424841350322963,4
dream,2.1225938013976813,5
verge,3.9424841350322963,4
breakdown,3.9463297742598367,4
cute,5.717015733973976,4
dress,7.624821873589593,4
party,1.469978458850457,4
shop,3.9424841350322963,4
expects,3.94199600274535,4
tent,3.9475515213974326,4
rl,3.9424841350322963,4
asf,1.469978458850457,4
small,7.102511380772425,4
belly,0.15906878082428777,5
But,1.0195182356851837,4
thats,3.9424841350322963,4
lucky,1.4772227745732829,4
poor,3.9424841350322963,4
squat,3.951367028799296,4
form,3.9424841350322963,4
flew,3.941507751292903,4
seats,7.883460977830233,4
uncomfortable,19.76470431922966,4
extra,0.7233606717361614,4
leg,3.9424841350322963,4
room,11.822932030832138,4
worth,3.941507751292903,4
puked,3.951367028799296,4
shhhhh,3.9424841350322963,4
To,1.446032007581926,4
say,2.1685098877575326,4
DO,0.7233606717361614,4
STOP,3.94199600274535,4
could,0.5893695008523641,4
go,6.173551211452235,4
guna,3.956474465904183,4
Ah,3.945014986085879,4
neon,3.9475515213974326,4
Only,4.241635471130584,5
bean,3.94730723166949,4
bag,1.4697739132070045,4
Texas,3.94199600274535,4
Damn,1.474022327138092,4
hear,1.469978458850457,4
damn,14.616147254014317,4
dad,1.446362001352898,4
sat,3.9424841350322963,4
ugh,3.951367028799296,4
done,2.7514740692997264,4
truly,3.951367028799296,4
bed,11.375759795431355,4
hour,7.901216381846421,4
days,6.8780106799499166,4
happs,3.9424841350322963,4
At,2.9431387691976876,4
ask,2.938898083933862,4
favor,3.9424841350322963,4
lord,3.9424841350322963,4
fake,3.9424841350322963,4
page,1.469978458850457,4
photos,2.1225938013976813,5
mad,1.469978458850457,4
fell,3.9424841350322963,4
comfortable,3.94199600274535,4
non,3.9475515213974326,4
bottoms,3.9422400837843314,4
track,7.882972905104118,4
pants,4.37401344317323,4
lake,3.9424841350322963,4
almost,0.1888068147443953,4
Mason,3.9475515213974326,4
told,1.3354354778835038,4
sympathy,3.9424841350322963,4
rubbed,3.9511225599049533,4
hate,5.693917805454061,4
Lord,3.94199600274535,4
please,1.446362001352898,4
let,3.9424841350322963,4
fly,2.1225938013976813,5
ready,4.104961486902971,4
Toonk,3.94730723166949,4
af,11.057689490320364,4
Now,1.0077647361842312,4
floor,1.469978458850457,4
crap,5.767866077304451,5
whatever,3.941507751292903,4
thought,2.7598354618182928,4
arreglada,3.9424841350322963,4
greuda,3.951367028799296,4
makeup,1.4774278737677908,4
everyday,7.624821873589593,4
AC,3.945014986085879,4
lmao,0.035770011214797226,4
already,3.6269604449150314,5
sure,2.9139857587957296,4
venue,3.956474465904183,4
stand,3.9475515213974326,4
dumb,7.900727473939951,4
keys,3.9424841350322963,4
wtf,3.941507751292903,4
soooo,7.883460977830233,4
lately,3.9424841350322963,4
ghost,3.9424841350322963,4
guy,3.951367028799296,4
annoyed,7.893589833218382,4
normal,7.893589833218382,4
Okay,7.883460977830233,4
You,1.0195182356851837,4
leave,2.0542068566143885,4
yes,0.13855515443571165,4
Hahhaa,3.9424841350322963,4
half,1.7088127038099938,4
pool,3.9424841350322963,4
fucks,3.9511225599049533,4
ab,3.9422400837843314,4
naeforshort,3.9475515213974326,4
Found,3.956474465904183,4
Out,3.951367028799296,4
Due,3.9511225599049533,4
December,1.4693647638195368,4
Forget,3.9424841350322963,4
earth,2.1225938013976813,5
tomorrow,1.0077647361842312,4
doesnt,3.9475515213974326,4
stage,0.7235257221982478,4
YEARS,3.944526615406267,4
HONESTLY,3.941507751292903,4
nearly,0.4939615306751233,5
good,3.259978417404416,5
dead,7.883460977830233,4
fact,2.0538373587348593,4
And,0.3478582408660491,4
eventually,1.4817144383289007,4
Put,3.951367028799296,4
suddenly,3.956474465904183,4
funny,0.733007564193281,4
asked,2.740379776091361,4
pretty,0.49458263274789727,5
forever,11.822932030832138,4
NeuroGxd,3.9511225599049533,4
four,1.4774278737677908,4
sleepy,3.9424841350322963,4
open,3.9475515213974326,4
Was,1.277261736793663,5
supposed,0.34851650594826245,4
Rock,3.94199600274535,4
September,3.94199600274535,4
turns,2.134727502447902,5
nervous,3.956474465904183,4
seven,2.06188069031027,4
tel,3.9424841350322963,4
omg,1.469978458850457,4
everyone,2.7514740692997264,4
keep,4.364703005825241,4
bump,0.1644580793554965,5
show,0.035583635482035025,4
urgently,3.956474465904183,4
nap,1.4742271888167569,4
angry,3.9475515213974326,4
hell,1.469978458850457,4
guess,3.951367028799296,4
Bc,0.7233606717361614,4
bloated,1.4697739132070045,4
none,3.9475515213974326,4
shorts,1.469978458850457,4
BA,3.945014986085879,4
queue,3.951367028799296,4
exhaustedmomma,3.9511225599049533,4
alltheDrsAppts,3.9447708156542998,4
bowl,1.468955536967884,4
cereal,3.9422400837843314,4
qdoba,3.9422400837843314,4
handful,3.956474465904183,4
Not,0.7235257221982478,4
butt,7.900727473939951,4
end,3.258166980810681,5
sorta,3.9424841350322963,4
look,1.456832102752398,4
cow,3.9412635808615097,4
hsr,3.9424841350322963,4
bus,4.3805758400923835,4
Teach,3.94199600274535,4
respect,3.9422400837843314,4
needs,1.4742271888167569,4
B,3.9424841350322963,4
Yes,0.035770011214797226,4
donut,3.956474465904183,4
breakfast,1.4697739132070045,4
wrap,3.941507751292903,4
bored,3.9422400837843314,4
hello,3.9424841350322963,4
mon,3.9475515213974326,4
job,7.627714475329408,4
johns,3.9488219272801333,4
Bought,3.951367028799296,4
style,3.9424841350322963,4
larger,3.9424841350322963,4
smaller,3.9424841350322963,4
shave,3.9424841350322963,4
legs,1.469978458850457,4
struggle,1.4774278737677908,4
ya,0.7235257221982478,4
travel,3.9424841350322963,4
health,1.469978458850457,4
safety,3.9424841350322963,4
Has,3.9424841350322963,4
relax,1.4697739132070045,4
rly,3.9424841350322963,4
Yesterday,3.9424841350322963,4
wherever,3.941507751292903,4
seat,4.364703005825241,4
apparently,1.4742271888167569,4
cozy,3.9422400837843314,4
Mona,3.9475515213974326,4
ppl,3.9424841350322963,4
energy,3.9475515213974326,4
Everyone,7.639188111645716,4
close,0.7233606717361614,4
stopped,0.7235257221982478,4
cruel,3.9511225599049533,4
three,1.5966660834457245,5
rn,0.3465452908888359,4
Please,3.9424841350322963,4
NO,7.883460977830233,4
late,1.469978458850457,4
lb,3.9422400837843314,4
forget,3.9424841350322963,4
fed,3.9424841350322963,4
amount,1.4817144383289007,4
ashlenbosquez,3.956229757715964,4
AmazonHelp,3.9500937621885606,4
package,3.9422400837843314,4
acceptable,3.94199600274535,4
near,1.4742271888167569,4
try,1.469978458850457,4
keeps,3.9424841350322963,4
yeah,0.7988070360525457,5
Thank,1.2762429649957256,5
MattWalshBlog,3.9424841350322963,4
ten,7.893589833218382,4
spent,3.9475515213974326,4
son,0.14034838038401565,4
nursery,1.4817144383289007,4
AND,1.4718954361044077,4
tops,3.9424841350322963,4
made,0.49458263274789727,5
bumps,1.4772227745732829,4
j,1.4710386295234583,4
passport,3.9424841350322963,4
control,3.94730723166949,4
top,0.7235257221982478,4
Wtf,3.9424841350322963,4
Where,0.7235257221982478,4
ARMY,3.9447708156542998,4
VET,3.9422400837843314,4
employee,3.9424841350322963,4
offered,3.9424841350322963,4
load,3.9424841350322963,4
purchase,3.9511225599049533,4
Feel,3.9424841350322963,4
robbed,3.9422400837843314,4
hahahah,3.9424841350322963,4
Bump,3.951367028799296,4
Xxxx,3.9422400837843314,4
ADORABLE,3.944038125450903,4
clothes,7.624129374295393,4
target,3.9424841350322963,4
BUY,3.9422400837843314,4
TRY,3.94199600274535,4
ON,3.9424841350322963,4
NEED,3.9422400837843314,4
barely,1.4697739132070045,4
mum,0.34851650594826245,4
wants,2.9457513705093548,4
That,0.7986600493783784,5
petty,3.9424841350322963,4
dude,0.8088223296291084,5
enough,1.4817144383289007,4
nerve,3.9475515213974326,4
UPS,3.94199600274535,4
heavy,3.9424841350322963,4
bottom,3.9422400837843314,4
Yeah,0.7235257221982478,4
death,1.469978458850457,4
threats,3.9424841350322963,4
wrack,3.9412635808615097,4
Stfu,3.9511225599049533,4
sneeze,3.9475515213974326,4
row,3.941507751292903,4
toddlers,3.9424841350322963,4
hurts,3.951367028799296,4
trolley,3.9424841350322963,4
offer,3.9424841350322963,4
old,0.035770011214797226,4
man,0.3465452908888359,4
father,0.0007617358112020078,4
photo,1.469978458850457,4
planned,1.4742271888167569,4
anymore,1.2764127924411923,5
May,3.9424841350322963,4
turn,1.4817144383289007,4
furnace,7.910935876794463,4
soon,1.2764127924411923,5
lose,0.035770011214797226,4
AM,0.1552960888900079,4
lost,0.7235257221982478,4
dont,1.4742271888167569,4
stuff,1.4774278737677908,4
For,0.7988070360525457,5
Q,3.9424841350322963,4
How,2.391816362350371,5
A,0.7252382715198624,4
wanted,0.7262940430192424,4
grateful,3.951367028799296,4
employer,3.9424841350322963,4
rejected,3.9435047405216874,4
sudden,3.956474465904183,4
says,3.9424841350322963,4
OF,3.9424841350322963,4
READY,3.944526615406267,4
FOR,1.4697739132070045,4
HER,3.9422400837843314,4
TO,3.9422400837843314,4
OUT,3.94199600274535,4
husband,0.03844237019456398,4
wasp,3.941507751292903,4
needy,3.9475515213974326,4
another,0.798072025754222,5
speak,3.9424841350322963,4
There,3.9422400837843314,4
WAY,3.945014986085879,4
known,1.4734076255017814,4
On,5.766234345039106,5
cusp,4.708421166181695,5
maybe,4.693780187457125,5
lol,6.514206365145133,5
muchlove,4.708421166181695,5
Karen,4.6929186291008484,5
SF,4.693780187457125,5
OuaTCon,4.707342301121137,5
Holy,18.763785624022983,5
fr,2.1225938013976813,5
forward,4.693134053489111,5
fluffyguy,4.708636869373899,5
prop,4.693995519069571,5
plate,4.693995519069571,5
Apparently,2.1210529382483054,5
Guess,4.708636869373899,5
YEYYYYYYYYYYYY,4.693995519069571,5
hey,4.693995519069571,5
babe,9.385525987266004,5
daddyyyy,4.693995519069571,5
grandma,4.6929186291008484,5
somuchlove,4.708421166181695,5
absolutely,2.135499927386915,5
along,2.1216308971566873,5
fast,9.778822224268154,5
THRASHXGOD,4.692487710700888,5
secret,4.693780187457125,5
Thanks,1.2762429649957256,5
brothersosborne,4.692703181506991,5
Dawg,4.6929186291008484,5
asshole,4.693995519069571,5
sounds,4.707558120694745,5
shock,2.1224012565939936,5
Heaven,4.6929186291008484,5
ElderlyStatusUpdates,4.708205439721431,5
moms,4.693995519069571,5
challenges,4.692703181506991,5
pushed,4.708636869373899,5
Anthony,4.6922722166827455,5
goodness,4.6929186291008484,5
gratefull,4.708636869373899,5
far,1.277261736793663,5
hope,1.277261736793663,5
Reflux,4.708205439721431,5
Readyyyy,4.693780187457125,5
Have,5.7682739073601175,5
Her,4.693995519069571,5
Lol,0.49433419950148905,5
EDS,4.693564832658163,5
Blob,4.693564832658163,5
pbloggers,4.693780187457125,5
announce,9.817397652860613,5
yo,2.1225938013976813,5
okay,1.277261736793663,5
Landon,4.692487710700888,5
hold,0.7988070360525457,5
Sarah,4.693780187457125,5
contact,4.692703181506991,5
Congrats,4.6929186291008484,5
Best,4.693780187457125,5
blessed,4.693780187457125,5
mommy,2.1225938013976813,5
Tuesday,4.708421166181695,5
balls,4.693780187457125,5
park,4.693995519069571,5
basketball,2.1224012565939936,5
pregannt,4.6929186291008484,5
bam,4.693780187457125,5
flys,4.693995519069571,5
Austyn,4.706910592090685,5
daddy,2.1225938013976813,5
supper,4.708636869373899,5
bless,4.693780187457125,5
GaryBarlow,4.6929186291008484,5
HowardDonald,4.691841158972283,5
HELP,4.693564832658163,5
June,4.707558120694745,5
parents,4.6929186291008484,5
Fear,4.693995519069571,5
taught,4.708636869373899,5
heartbeats,4.693780187457125,5
Baby,4.693564832658163,5
great,2.1225938013976813,5
due,3.2846161180204314,5
Yay,4.693995519069571,5
aptaclubuk,4.708205439721431,5
Afternoon,2.1210529382483054,5
may,4.693995519069571,5
polar,4.693995519069571,5
bears,4.693780187457125,5
healthy,4.693995519069571,5
Feb,4.693780187457125,5
date,2.1225938013976813,5
havent,4.6929186291008484,5
yrs,4.693995519069571,5
transfer,4.6929186291008484,5
funded,4.707558120694745,5
cycle,4.693780187457125,5
year,0.29296827070012676,5
Brody,4.693780187457125,5
God,1.277261736793663,5
proud,4.708636869373899,5
dear,4.693995519069571,5
yesterday,1.277261736793663,5
duuuuee,4.708636869373899,5
daaatttee,4.693995519069571,5
HAHA,4.69334945467254,5
